order_item_id,order_id,product_id,price_usd,cogs_usd,is_primary_item,website_session_id,created_at,user_id,revenue_usd,profit_usd
13934,12989,1,49.99,19.49,1,220451,2014-03-28 06:13:40,190240,49.99,30.500000000000004
13935,12990,2,59.99,22.49,1,220461,2014-03-28 07:11:21,164333,59.99,37.5
13936,12991,1,49.99,19.49,1,220463,2014-03-28 07:26:23,190251,49.99,30.500000000000004
13937,12992,1,49.99,19.49,1,220476,2014-03-28 08:08:04,190263,49.99,30.500000000000004
13938,12993,1,49.99,19.49,1,220511,2014-03-28 09:24:16,190290,49.99,30.500000000000004
13939,12994,1,49.99,19.49,1,220516,2014-03-28 10:00:31,190295,49.99,30.500000000000004
13940,12994,4,29.99,9.49,0,220516,2014-03-28 10:00:31,190295,29.99,20.5
13941,12995,3,45.99,14.49,1,220522,2014-03-28 10:12:27,190300,45.99,31.5
13942,12996,1,49.99,19.49,1,220525,2014-03-28 10:26:13,190302,49.99,30.500000000000004
13943,12997,1,49.99,19.49,1,220586,2014-03-28 11:57:19,190351,49.99,30.500000000000004
13944,12998,1,49.99,19.49,1,220587,2014-03-28 11:58:58,190352,49.99,30.500000000000004
13945,12998,4,29.99,9.49,0,220587,2014-03-28 11:58:58,190352,29.99,20.5
13946,12999,1,49.99,19.49,1,220585,2014-03-28 12:03:06,190350,49.99,30.500000000000004
13947,13000,3,45.99,14.49,1,220588,2014-03-28 12:10:13,178260,45.99,31.5
13948,13000,1,49.99,19.49,0,220588,2014-03-28 12:10:13,178260,49.99,30.500000000000004
13949,13001,1,49.99,19.49,1,220616,2014-03-28 12:54:29,190372,49.99,30.500000000000004
13950,13002,1,49.99,19.49,1,220632,2014-03-28 13:35:26,190385,49.99,30.500000000000004
13951,13002,4,29.99,9.49,0,220632,2014-03-28 13:35:26,190385,29.99,20.5
13952,13003,1,49.99,19.49,1,220638,2014-03-28 13:42:37,168064,49.99,30.500000000000004
13953,13004,2,59.99,22.49,1,220661,2014-03-28 14:41:48,184129,59.99,37.5
13954,13005,1,49.99,19.49,1,220674,2014-03-28 15:06:23,163018,49.99,30.500000000000004
13955,13005,4,29.99,9.49,0,220674,2014-03-28 15:06:23,163018,29.99,20.5
13956,13006,3,45.99,14.49,1,220675,2014-03-28 15:08:31,190417,45.99,31.5
13957,13007,2,59.99,22.49,1,220730,2014-03-28 16:32:41,190461,59.99,37.5
13958,13008,1,49.99,19.49,1,220746,2014-03-28 16:55:35,190471,49.99,30.500000000000004
13959,13009,1,49.99,19.49,1,220759,2014-03-28 17:05:08,183492,49.99,30.500000000000004
13960,13009,4,29.99,9.49,0,220759,2014-03-28 17:05:08,183492,29.99,20.5
13961,13010,1,49.99,19.49,1,220760,2014-03-28 17:10:59,176247,49.99,30.500000000000004
13962,13011,1,49.99,19.49,1,220762,2014-03-28 17:16:24,190483,49.99,30.500000000000004
13963,13011,3,45.99,14.49,0,220762,2014-03-28 17:16:24,190483,45.99,31.5
13964,13012,1,49.99,19.49,1,220771,2014-03-28 17:30:50,190491,49.99,30.500000000000004
13965,13013,1,49.99,19.49,1,220799,2014-03-28 18:28:41,159134,49.99,30.500000000000004
13966,13014,3,45.99,14.49,1,220814,2014-03-28 19:06:36,190525,45.99,31.5
13967,13015,1,49.99,19.49,1,220824,2014-03-28 19:43:01,190535,49.99,30.500000000000004
13968,13016,1,49.99,19.49,1,220849,2014-03-28 21:58:39,190553,49.99,30.500000000000004
13969,13016,3,45.99,14.49,0,220849,2014-03-28 21:58:39,190553,45.99,31.5
13970,13017,3,45.99,14.49,1,220879,2014-03-29 01:00:17,190579,45.99,31.5
13971,13018,1,49.99,19.49,1,220882,2014-03-29 01:17:37,190582,49.99,30.500000000000004
13972,13018,3,45.99,14.49,0,220882,2014-03-29 01:17:37,190582,45.99,31.5
13973,13019,1,49.99,19.49,1,220885,2014-03-29 01:33:44,159880,49.99,30.500000000000004
13974,13020,1,49.99,19.49,1,220891,2014-03-29 02:13:20,174889,49.99,30.500000000000004
13975,13021,1,49.99,19.49,1,220902,2014-03-29 04:44:27,190598,49.99,30.500000000000004
13976,13022,1,49.99,19.49,1,220914,2014-03-29 06:20:41,159596,49.99,30.500000000000004
13977,13023,2,59.99,22.49,1,220925,2014-03-29 08:04:31,190616,59.99,37.5
13978,13023,3,45.99,14.49,0,220925,2014-03-29 08:04:31,190616,45.99,31.5
13979,13024,3,45.99,14.49,1,220930,2014-03-29 08:21:12,190620,45.99,31.5
13980,13025,1,49.99,19.49,1,220962,2014-03-29 11:02:59,190645,49.99,30.500000000000004
13981,13026,1,49.99,19.49,1,220963,2014-03-29 11:11:56,190646,49.99,30.500000000000004
13982,13027,2,59.99,22.49,1,220972,2014-03-29 12:08:32,190651,59.99,37.5
13983,13028,3,45.99,14.49,1,220988,2014-03-29 13:11:16,182344,45.99,31.5
13984,13028,1,49.99,19.49,0,220988,2014-03-29 13:11:16,182344,49.99,30.500000000000004
13985,13029,1,49.99,19.49,1,220996,2014-03-29 14:02:26,179365,49.99,30.500000000000004
13986,13030,2,59.99,22.49,1,220997,2014-03-29 14:04:47,190672,59.99,37.5
13987,13031,1,49.99,19.49,1,221000,2014-03-29 14:40:55,190674,49.99,30.500000000000004
13988,13032,1,49.99,19.49,1,221010,2014-03-29 15:13:11,190683,49.99,30.500000000000004
13989,13032,3,45.99,14.49,0,221010,2014-03-29 15:13:11,190683,45.99,31.5
13990,13033,1,49.99,19.49,1,221037,2014-03-29 17:18:11,190704,49.99,30.500000000000004
13991,13033,3,45.99,14.49,0,221037,2014-03-29 17:18:11,190704,45.99,31.5
13992,13034,1,49.99,19.49,1,221042,2014-03-29 17:40:05,190709,49.99,30.500000000000004
13993,13034,4,29.99,9.49,0,221042,2014-03-29 17:40:05,190709,29.99,20.5
13994,13035,1,49.99,19.49,1,221045,2014-03-29 18:12:44,190711,49.99,30.500000000000004
13995,13036,3,45.99,14.49,1,221058,2014-03-29 20:11:51,190721,45.99,31.5
13996,13036,4,29.99,9.49,0,221058,2014-03-29 20:11:51,190721,29.99,20.5
13997,13037,1,49.99,19.49,1,221059,2014-03-29 20:19:34,190722,49.99,30.500000000000004
13998,13038,2,59.99,22.49,1,221064,2014-03-29 20:34:30,190726,59.99,37.5
13999,13039,1,49.99,19.49,1,221085,2014-03-29 22:47:29,190746,49.99,30.500000000000004
14000,13040,1,49.99,19.49,1,221087,2014-03-29 23:14:59,190748,49.99,30.500000000000004
14001,13041,3,45.99,14.49,1,221090,2014-03-29 23:34:42,178990,45.99,31.5
14002,13042,1,49.99,19.49,1,221108,2014-03-30 01:20:57,173976,49.99,30.500000000000004
14003,13042,3,45.99,14.49,0,221108,2014-03-30 01:20:57,173976,45.99,31.5
14004,13043,3,45.99,14.49,1,221112,2014-03-30 02:00:21,190767,45.99,31.5
14005,13044,1,49.99,19.49,1,221120,2014-03-30 02:37:54,190774,49.99,30.500000000000004
14006,13045,1,49.99,19.49,1,221136,2014-03-30 06:02:13,190789,49.99,30.500000000000004
14007,13045,2,59.99,22.49,0,221136,2014-03-30 06:02:13,190789,59.99,37.5
14008,13046,1,49.99,19.49,1,221161,2014-03-30 09:05:25,190811,49.99,30.500000000000004
14009,13047,1,49.99,19.49,1,221163,2014-03-30 09:18:58,190813,49.99,30.500000000000004
14010,13048,3,45.99,14.49,1,221171,2014-03-30 09:45:55,190819,45.99,31.5
14011,13049,2,59.99,22.49,1,221216,2014-03-30 12:56:33,187423,59.99,37.5
14012,13049,4,29.99,9.49,0,221216,2014-03-30 12:56:33,187423,29.99,20.5
14013,13050,1,49.99,19.49,1,221240,2014-03-30 15:08:40,190874,49.99,30.500000000000004
14014,13051,1,49.99,19.49,1,221241,2014-03-30 15:14:57,190875,49.99,30.500000000000004
14015,13051,4,29.99,9.49,0,221241,2014-03-30 15:14:57,190875,29.99,20.5
14016,13052,1,49.99,19.49,1,221251,2014-03-30 15:42:41,190885,49.99,30.500000000000004
14017,13052,4,29.99,9.49,0,221251,2014-03-30 15:42:41,190885,29.99,20.5
14018,13053,1,49.99,19.49,1,221257,2014-03-30 16:01:55,190891,49.99,30.500000000000004
14019,13053,3,45.99,14.49,0,221257,2014-03-30 16:01:55,190891,45.99,31.5
14020,13054,2,59.99,22.49,1,221268,2014-03-30 16:19:15,171706,59.99,37.5
14021,13054,4,29.99,9.49,0,221268,2014-03-30 16:19:15,171706,29.99,20.5
14022,13055,1,49.99,19.49,1,221283,2014-03-30 17:02:04,190913,49.99,30.500000000000004
14023,13056,1,49.99,19.49,1,221288,2014-03-30 17:12:45,190918,49.99,30.500000000000004
14024,13057,1,49.99,19.49,1,221310,2014-03-30 18:54:36,190938,49.99,30.500000000000004
14025,13058,2,59.99,22.49,1,221328,2014-03-30 19:54:43,190953,59.99,37.5
14026,13058,4,29.99,9.49,0,221328,2014-03-30 19:54:43,190953,29.99,20.5
14027,13059,1,49.99,19.49,1,221345,2014-03-30 20:41:59,190966,49.99,30.500000000000004
14028,13059,4,29.99,9.49,0,221345,2014-03-30 20:41:59,190966,29.99,20.5
14029,13060,1,49.99,19.49,1,221372,2014-03-30 22:02:13,164642,49.99,30.500000000000004
14030,13060,3,45.99,14.49,0,221372,2014-03-30 22:02:13,164642,45.99,31.5
14031,13061,3,45.99,14.49,1,221390,2014-03-30 22:34:09,168948,45.99,31.5
14032,13062,2,59.99,22.49,1,221398,2014-03-30 23:06:01,191014,59.99,37.5
14033,13062,3,45.99,14.49,0,221398,2014-03-30 23:06:01,191014,45.99,31.5
14034,13063,1,49.99,19.49,1,221401,2014-03-30 23:09:46,191016,49.99,30.500000000000004
14035,13064,1,49.99,19.49,1,221421,2014-03-30 23:51:28,191033,49.99,30.500000000000004
14036,13065,1,49.99,19.49,1,221425,2014-03-30 23:59:34,191037,49.99,30.500000000000004
14037,13066,2,59.99,22.49,1,221487,2014-03-31 04:45:04,191088,59.99,37.5
14038,13067,1,49.99,19.49,1,221512,2014-03-31 06:42:33,191105,49.99,30.500000000000004
14039,13067,4,29.99,9.49,0,221512,2014-03-31 06:42:33,191105,29.99,20.5
14040,13068,1,49.99,19.49,1,221523,2014-03-31 07:30:27,165599,49.99,30.500000000000004
14041,13068,4,29.99,9.49,0,221523,2014-03-31 07:30:27,165599,29.99,20.5
14042,13069,1,49.99,19.49,1,221536,2014-03-31 08:31:31,191126,49.99,30.500000000000004
14043,13070,1,49.99,19.49,1,221554,2014-03-31 09:00:06,191141,49.99,30.500000000000004
14044,13071,3,45.99,14.49,1,221564,2014-03-31 09:16:04,163013,45.99,31.5
14045,13072,1,49.99,19.49,1,221563,2014-03-31 09:16:50,177312,49.99,30.500000000000004
14046,13072,2,59.99,22.49,0,221563,2014-03-31 09:16:50,177312,59.99,37.5
14047,13073,1,49.99,19.49,1,221566,2014-03-31 09:23:12,164818,49.99,30.500000000000004
14048,13074,1,49.99,19.49,1,221586,2014-03-31 10:03:45,191164,49.99,30.500000000000004
14049,13075,1,49.99,19.49,1,221598,2014-03-31 10:25:59,191173,49.99,30.500000000000004
14050,13076,1,49.99,19.49,1,221606,2014-03-31 10:40:11,191180,49.99,30.500000000000004
14051,13077,1,49.99,19.49,1,221607,2014-03-31 10:42:39,191181,49.99,30.500000000000004
14052,13077,4,29.99,9.49,0,221607,2014-03-31 10:42:39,191181,29.99,20.5
14053,13078,1,49.99,19.49,1,221618,2014-03-31 10:47:35,191190,49.99,30.500000000000004
14054,13079,1,49.99,19.49,1,221615,2014-03-31 10:48:54,191187,49.99,30.500000000000004
14055,13080,2,59.99,22.49,1,221620,2014-03-31 10:56:34,191192,59.99,37.5
14056,13080,3,45.99,14.49,0,221620,2014-03-31 10:56:34,191192,45.99,31.5
14057,13081,1,49.99,19.49,1,221621,2014-03-31 10:58:55,191193,49.99,30.500000000000004
14058,13082,1,49.99,19.49,1,221648,2014-03-31 11:36:31,191216,49.99,30.500000000000004
14059,13082,4,29.99,9.49,0,221648,2014-03-31 11:36:31,191216,29.99,20.5
14060,13083,1,49.99,19.49,1,221670,2014-03-31 12:32:14,191234,49.99,30.500000000000004
14061,13083,4,29.99,9.49,0,221670,2014-03-31 12:32:14,191234,29.99,20.5
14062,13084,1,49.99,19.49,1,221678,2014-03-31 12:44:26,191241,49.99,30.500000000000004
14063,13084,3,45.99,14.49,0,221678,2014-03-31 12:44:26,191241,45.99,31.5
14064,13085,1,49.99,19.49,1,221688,2014-03-31 12:59:43,191247,49.99,30.500000000000004
14065,13086,1,49.99,19.49,1,221694,2014-03-31 13:09:04,161659,49.99,30.500000000000004
14066,13087,1,49.99,19.49,1,221695,2014-03-31 13:12:26,191251,49.99,30.500000000000004
14067,13088,1,49.99,19.49,1,221718,2014-03-31 13:41:13,191271,49.99,30.500000000000004
14068,13088,4,29.99,9.49,0,221718,2014-03-31 13:41:13,191271,29.99,20.5
14069,13089,3,45.99,14.49,1,221729,2014-03-31 13:56:33,191280,45.99,31.5
14070,13089,4,29.99,9.49,0,221729,2014-03-31 13:56:33,191280,29.99,20.5
14071,13090,1,49.99,19.49,1,221761,2014-03-31 14:41:51,191302,49.99,30.500000000000004
14072,13090,2,59.99,22.49,0,221761,2014-03-31 14:41:51,191302,59.99,37.5
14073,13091,1,49.99,19.49,1,221795,2014-03-31 15:31:25,191330,49.99,30.500000000000004
14074,13092,1,49.99,19.49,1,221798,2014-03-31 15:36:52,191333,49.99,30.500000000000004
14075,13093,1,49.99,19.49,1,221809,2014-03-31 15:49:39,191343,49.99,30.500000000000004
14076,13094,3,45.99,14.49,1,221828,2014-03-31 16:14:52,191361,45.99,31.5
14077,13095,1,49.99,19.49,1,221874,2014-03-31 17:19:13,161532,49.99,30.500000000000004
14078,13096,1,49.99,19.49,1,221870,2014-03-31 17:20:41,167763,49.99,30.500000000000004
14079,13097,1,49.99,19.49,1,221883,2014-03-31 17:35:06,191407,49.99,30.500000000000004
14080,13098,1,49.99,19.49,1,221884,2014-03-31 17:39:13,179773,49.99,30.500000000000004
14081,13099,1,49.99,19.49,1,221889,2014-03-31 17:53:48,191412,49.99,30.500000000000004
14082,13100,2,59.99,22.49,1,221970,2014-03-31 21:35:56,191480,59.99,37.5
14083,13101,3,45.99,14.49,1,221984,2014-03-31 21:49:55,191489,45.99,31.5
14084,13102,1,49.99,19.49,1,222013,2014-03-31 23:32:23,191516,49.99,30.500000000000004
14085,13102,2,59.99,22.49,0,222013,2014-03-31 23:32:23,191516,59.99,37.5
14086,13103,1,49.99,19.49,1,222035,2014-04-01 00:33:03,191533,49.99,30.500000000000004
14087,13103,3,45.99,14.49,0,222035,2014-04-01 00:33:03,191533,45.99,31.5
14088,13104,1,49.99,19.49,1,222051,2014-04-01 01:51:45,191546,49.99,30.500000000000004
14089,13105,3,45.99,14.49,1,222061,2014-04-01 02:41:03,191553,45.99,31.5
14090,13106,3,45.99,14.49,1,222081,2014-04-01 05:55:04,191569,45.99,31.5
14091,13106,2,59.99,22.49,0,222081,2014-04-01 05:55:04,191569,59.99,37.5
14092,13107,2,59.99,22.49,1,222092,2014-04-01 06:49:17,191578,59.99,37.5
14093,13108,3,45.99,14.49,1,222093,2014-04-01 06:57:45,191579,45.99,31.5
14094,13108,1,49.99,19.49,0,222093,2014-04-01 06:57:45,191579,49.99,30.500000000000004
14095,13109,1,49.99,19.49,1,222176,2014-04-01 10:37:33,191649,49.99,30.500000000000004
14096,13110,1,49.99,19.49,1,222219,2014-04-01 11:32:51,190158,49.99,30.500000000000004
14097,13111,2,59.99,22.49,1,222237,2014-04-01 12:07:02,191702,59.99,37.5
14098,13112,1,49.99,19.49,1,222252,2014-04-01 12:15:44,191715,49.99,30.500000000000004
14099,13113,1,49.99,19.49,1,222258,2014-04-01 12:19:19,170880,49.99,30.500000000000004
14100,13114,1,49.99,19.49,1,222260,2014-04-01 12:20:58,191721,49.99,30.500000000000004
14101,13114,4,29.99,9.49,0,222260,2014-04-01 12:20:58,191721,29.99,20.5
14102,13115,1,49.99,19.49,1,222259,2014-04-01 12:22:24,191720,49.99,30.500000000000004
14103,13115,4,29.99,9.49,0,222259,2014-04-01 12:22:24,191720,29.99,20.5
14104,13116,1,49.99,19.49,1,222250,2014-04-01 12:24:23,168818,49.99,30.500000000000004
14105,13117,1,49.99,19.49,1,222277,2014-04-01 12:41:30,191735,49.99,30.500000000000004
14106,13117,3,45.99,14.49,0,222277,2014-04-01 12:41:30,191735,45.99,31.5
14107,13118,1,49.99,19.49,1,222290,2014-04-01 12:52:28,191745,49.99,30.500000000000004
14108,13119,1,49.99,19.49,1,222298,2014-04-01 13:07:53,191752,49.99,30.500000000000004
14109,13120,1,49.99,19.49,1,222362,2014-04-01 14:38:06,178799,49.99,30.500000000000004
14110,13120,4,29.99,9.49,0,222362,2014-04-01 14:38:06,178799,29.99,20.5
14111,13121,1,49.99,19.49,1,222366,2014-04-01 14:45:55,191809,49.99,30.500000000000004
14112,13122,1,49.99,19.49,1,222370,2014-04-01 14:48:57,165224,49.99,30.500000000000004
14113,13123,1,49.99,19.49,1,222373,2014-04-01 14:53:59,153215,49.99,30.500000000000004
14114,13124,1,49.99,19.49,1,222383,2014-04-01 15:10:07,191822,49.99,30.500000000000004
14115,13125,1,49.99,19.49,1,222430,2014-04-01 16:20:29,179134,49.99,30.500000000000004
14116,13126,1,49.99,19.49,1,222434,2014-04-01 16:21:28,191860,49.99,30.500000000000004
14117,13126,3,45.99,14.49,0,222434,2014-04-01 16:21:28,191860,45.99,31.5
14118,13127,1,49.99,19.49,1,222440,2014-04-01 16:28:00,191864,49.99,30.500000000000004
14119,13127,3,45.99,14.49,0,222440,2014-04-01 16:28:00,191864,45.99,31.5
14120,13128,3,45.99,14.49,1,222459,2014-04-01 17:00:56,191881,45.99,31.5
14121,13128,4,29.99,9.49,0,222459,2014-04-01 17:00:56,191881,29.99,20.5
14122,13129,1,49.99,19.49,1,222461,2014-04-01 17:04:07,191882,49.99,30.500000000000004
14123,13130,1,49.99,19.49,1,222469,2014-04-01 17:07:39,158015,49.99,30.500000000000004
14124,13130,2,59.99,22.49,0,222469,2014-04-01 17:07:39,158015,59.99,37.5
14125,13131,1,49.99,19.49,1,222474,2014-04-01 17:09:16,191893,49.99,30.500000000000004
14126,13132,1,49.99,19.49,1,222496,2014-04-01 17:44:33,191910,49.99,30.500000000000004
14127,13133,1,49.99,19.49,1,222525,2014-04-01 18:42:50,191933,49.99,30.500000000000004
14128,13134,3,45.99,14.49,1,222528,2014-04-01 18:45:36,191935,45.99,31.5
14129,13135,2,59.99,22.49,1,222527,2014-04-01 18:47:38,156030,59.99,37.5
14130,13136,1,49.99,19.49,1,222546,2014-04-01 19:09:13,191950,49.99,30.500000000000004
14131,13137,1,49.99,19.49,1,222550,2014-04-01 19:14:07,191954,49.99,30.500000000000004
14132,13138,1,49.99,19.49,1,222573,2014-04-01 20:02:24,191972,49.99,30.500000000000004
14133,13139,1,49.99,19.49,1,222572,2014-04-01 20:03:49,172631,49.99,30.500000000000004
14134,13140,1,49.99,19.49,1,222615,2014-04-01 21:47:26,192008,49.99,30.500000000000004
14135,13141,1,49.99,19.49,1,222633,2014-04-01 22:41:55,192024,49.99,30.500000000000004
14136,13142,1,49.99,19.49,1,222652,2014-04-01 23:33:03,192039,49.99,30.500000000000004
14137,13142,3,45.99,14.49,0,222652,2014-04-01 23:33:03,192039,45.99,31.5
14138,13143,1,49.99,19.49,1,222653,2014-04-01 23:39:37,192040,49.99,30.500000000000004
14139,13143,4,29.99,9.49,0,222653,2014-04-01 23:39:37,192040,29.99,20.5
14140,13144,2,59.99,22.49,1,222654,2014-04-01 23:40:08,192041,59.99,37.5
14141,13145,1,49.99,19.49,1,222687,2014-04-02 01:34:37,192067,49.99,30.500000000000004
14142,13146,1,49.99,19.49,1,222735,2014-04-02 05:46:33,192105,49.99,30.500000000000004
14143,13146,4,29.99,9.49,0,222735,2014-04-02 05:46:33,192105,29.99,20.5
14144,13147,1,49.99,19.49,1,222752,2014-04-02 07:09:31,192118,49.99,30.500000000000004
14145,13148,3,45.99,14.49,1,222766,2014-04-02 08:07:15,192131,45.99,31.5
14146,13149,1,49.99,19.49,1,222770,2014-04-02 08:28:05,192135,49.99,30.500000000000004
14147,13150,1,49.99,19.49,1,222776,2014-04-02 08:41:36,192140,49.99,30.500000000000004
14148,13151,3,45.99,14.49,1,222778,2014-04-02 08:50:20,192142,45.99,31.5
14149,13152,1,49.99,19.49,1,222829,2014-04-02 10:06:12,192185,49.99,30.500000000000004
14150,13153,1,49.99,19.49,1,222832,2014-04-02 10:14:37,192188,49.99,30.500000000000004
14151,13154,1,49.99,19.49,1,222844,2014-04-02 10:24:47,176780,49.99,30.500000000000004
14152,13155,1,49.99,19.49,1,222856,2014-04-02 10:42:00,192209,49.99,30.500000000000004
14153,13156,1,49.99,19.49,1,222868,2014-04-02 10:49:55,192218,49.99,30.500000000000004
14154,13156,2,59.99,22.49,0,222868,2014-04-02 10:49:55,192218,59.99,37.5
14155,13157,1,49.99,19.49,1,222881,2014-04-02 11:05:07,192229,49.99,30.500000000000004
14156,13157,4,29.99,9.49,0,222881,2014-04-02 11:05:07,192229,29.99,20.5
14157,13158,1,49.99,19.49,1,222888,2014-04-02 11:15:54,188763,49.99,30.500000000000004
14158,13159,1,49.99,19.49,1,222897,2014-04-02 11:25:06,192241,49.99,30.500000000000004
14159,13160,1,49.99,19.49,1,222905,2014-04-02 11:33:39,192248,49.99,30.500000000000004
14160,13161,1,49.99,19.49,1,222907,2014-04-02 11:44:01,192250,49.99,30.500000000000004
14161,13162,1,49.99,19.49,1,222968,2014-04-02 12:50:43,184786,49.99,30.500000000000004
14162,13162,4,29.99,9.49,0,222968,2014-04-02 12:50:43,184786,29.99,20.5
14163,13163,1,49.99,19.49,1,222996,2014-04-02 13:17:01,192327,49.99,30.500000000000004
14164,13164,2,59.99,22.49,1,223041,2014-04-02 14:23:02,192366,59.99,37.5
14165,13164,4,29.99,9.49,0,223041,2014-04-02 14:23:02,192366,29.99,20.5
14166,13165,1,49.99,19.49,1,223053,2014-04-02 14:39:34,192378,49.99,30.500000000000004
14167,13165,4,29.99,9.49,0,223053,2014-04-02 14:39:34,192378,29.99,20.5
14168,13166,2,59.99,22.49,1,223070,2014-04-02 14:56:18,192394,59.99,37.5
14169,13167,3,45.99,14.49,1,223071,2014-04-02 14:59:48,192395,45.99,31.5
14170,13168,2,59.99,22.49,1,223076,2014-04-02 15:15:57,192399,59.99,37.5
14171,13169,1,49.99,19.49,1,223086,2014-04-02 15:20:23,192407,49.99,30.500000000000004
14172,13170,2,59.99,22.49,1,223088,2014-04-02 15:32:04,192408,59.99,37.5
14173,13171,1,49.99,19.49,1,223100,2014-04-02 15:47:35,192419,49.99,30.500000000000004
14174,13171,4,29.99,9.49,0,223100,2014-04-02 15:47:35,192419,29.99,20.5
14175,13172,1,49.99,19.49,1,223104,2014-04-02 15:48:15,178679,49.99,30.500000000000004
14176,13172,2,59.99,22.49,0,223104,2014-04-02 15:48:15,178679,59.99,37.5
14177,13173,3,45.99,14.49,1,223099,2014-04-02 15:48:17,174490,45.99,31.5
14178,13174,1,49.99,19.49,1,223124,2014-04-02 16:15:29,159666,49.99,30.500000000000004
14179,13175,1,49.99,19.49,1,223128,2014-04-02 16:22:08,189889,49.99,30.500000000000004
14180,13175,4,29.99,9.49,0,223128,2014-04-02 16:22:08,189889,29.99,20.5
14181,13176,1,49.99,19.49,1,223150,2014-04-02 16:43:06,192457,49.99,30.500000000000004
14182,13177,2,59.99,22.49,1,223147,2014-04-02 16:46:46,192454,59.99,37.5
14183,13178,1,49.99,19.49,1,223159,2014-04-02 17:06:29,189512,49.99,30.500000000000004
14184,13179,1,49.99,19.49,1,223170,2014-04-02 17:07:45,192472,49.99,30.500000000000004
14185,13180,1,49.99,19.49,1,223175,2014-04-02 17:19:37,192476,49.99,30.500000000000004
14186,13180,4,29.99,9.49,0,223175,2014-04-02 17:19:37,192476,29.99,20.5
14187,13181,1,49.99,19.49,1,223191,2014-04-02 17:36:38,192490,49.99,30.500000000000004
14188,13182,1,49.99,19.49,1,223192,2014-04-02 17:39:25,192491,49.99,30.500000000000004
14189,13182,2,59.99,22.49,0,223192,2014-04-02 17:39:25,192491,59.99,37.5
14190,13183,2,59.99,22.49,1,223215,2014-04-02 18:33:11,177392,59.99,37.5
14191,13184,1,49.99,19.49,1,223221,2014-04-02 18:36:50,192514,49.99,30.500000000000004
14192,13184,4,29.99,9.49,0,223221,2014-04-02 18:36:50,192514,29.99,20.5
14193,13185,1,49.99,19.49,1,223239,2014-04-02 19:14:31,186062,49.99,30.500000000000004
14194,13186,2,59.99,22.49,1,223252,2014-04-02 19:52:40,192535,59.99,37.5
14195,13187,3,45.99,14.49,1,223259,2014-04-02 20:16:15,192541,45.99,31.5
14196,13188,1,49.99,19.49,1,223268,2014-04-02 20:33:13,192548,49.99,30.500000000000004
14197,13189,1,49.99,19.49,1,223285,2014-04-02 21:02:22,192561,49.99,30.500000000000004
14198,13190,2,59.99,22.49,1,223291,2014-04-02 21:28:33,169426,59.99,37.5
14199,13191,2,59.99,22.49,1,223299,2014-04-02 21:57:41,182073,59.99,37.5
14200,13192,2,59.99,22.49,1,223304,2014-04-02 22:03:35,192575,59.99,37.5
14201,13192,4,29.99,9.49,0,223304,2014-04-02 22:03:35,192575,29.99,20.5
14202,13193,1,49.99,19.49,1,223303,2014-04-02 22:04:03,192574,49.99,30.500000000000004
14203,13194,1,49.99,19.49,1,223317,2014-04-02 22:52:47,192585,49.99,30.500000000000004
14204,13195,1,49.99,19.49,1,223332,2014-04-02 23:29:30,192595,49.99,30.500000000000004
14205,13196,1,49.99,19.49,1,223336,2014-04-02 23:43:00,192599,49.99,30.500000000000004
14206,13197,1,49.99,19.49,1,223340,2014-04-02 23:53:30,192603,49.99,30.500000000000004
14207,13198,2,59.99,22.49,1,223370,2014-04-03 02:16:08,192628,59.99,37.5
14208,13199,1,49.99,19.49,1,223406,2014-04-03 05:33:57,192657,49.99,30.500000000000004
14209,13200,3,45.99,14.49,1,223418,2014-04-03 06:47:42,192667,45.99,31.5
14210,13200,1,49.99,19.49,0,223418,2014-04-03 06:47:42,192667,49.99,30.500000000000004
14211,13201,1,49.99,19.49,1,223430,2014-04-03 07:55:03,192678,49.99,30.500000000000004
14212,13202,1,49.99,19.49,1,223431,2014-04-03 08:01:49,192679,49.99,30.500000000000004
14213,13203,3,45.99,14.49,1,223443,2014-04-03 08:36:05,192690,45.99,31.5
14214,13204,1,49.99,19.49,1,223442,2014-04-03 08:39:04,192689,49.99,30.500000000000004
14215,13205,2,59.99,22.49,1,223449,2014-04-03 09:02:39,192695,59.99,37.5
14216,13206,1,49.99,19.49,1,223458,2014-04-03 09:24:05,165243,49.99,30.500000000000004
14217,13207,1,49.99,19.49,1,223465,2014-04-03 09:34:05,157486,49.99,30.500000000000004
14218,13207,4,29.99,9.49,0,223465,2014-04-03 09:34:05,157486,29.99,20.5
14219,13208,1,49.99,19.49,1,223474,2014-04-03 09:46:20,192712,49.99,30.500000000000004
14220,13209,1,49.99,19.49,1,223477,2014-04-03 09:46:28,192715,49.99,30.500000000000004
14221,13209,2,59.99,22.49,0,223477,2014-04-03 09:46:28,192715,59.99,37.5
14222,13210,1,49.99,19.49,1,223478,2014-04-03 09:51:13,163576,49.99,30.500000000000004
14223,13210,4,29.99,9.49,0,223478,2014-04-03 09:51:13,163576,29.99,20.5
14224,13211,3,45.99,14.49,1,223489,2014-04-03 10:11:59,192722,45.99,31.5
14225,13212,1,49.99,19.49,1,223490,2014-04-03 10:19:12,178186,49.99,30.500000000000004
14226,13213,3,45.99,14.49,1,223504,2014-04-03 10:44:58,192734,45.99,31.5
14227,13214,1,49.99,19.49,1,223549,2014-04-03 11:50:02,158931,49.99,30.500000000000004
